date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:49:33	10836/10836	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Dec%202024%2013:23:30%20GMT	https://realestics.temptics.com/assets/img/logo-dark.svg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/logo-dark.svg	(from https://realestics.temptics.com/)
01:49:33	93976/93976	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2012:58:38%20GMT	https://realestics.temptics.com/assets/img/project-3.jpg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/project-3.jpg	(from https://realestics.temptics.com/)
01:49:33	58368/58368	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2012:55:40%20GMT	https://realestics.temptics.com/project-details.html	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/project-details.html	(from https://realestics.temptics.com/)
01:49:34	107077/107077	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2012:58:38%20GMT	https://realestics.temptics.com/assets/img/project-1.jpg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/project-1.jpg	(from https://realestics.temptics.com/)
01:49:34	10812/10812	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Dec%202024%2013:23:30%20GMT	https://realestics.temptics.com/assets/img/logo.svg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/logo.svg	(from https://realestics.temptics.com/)
01:49:34	138140/138140	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2012:58:38%20GMT	https://realestics.temptics.com/assets/img/project-4.jpg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/project-4.jpg	(from https://realestics.temptics.com/)
01:49:35	56306/56306	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2012:55:40%20GMT	https://realestics.temptics.com/about.html	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/about.html	(from https://realestics.temptics.com/)
01:49:35	42882/42882	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2012:55:40%20GMT	https://realestics.temptics.com/projects.html	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/projects.html	(from https://realestics.temptics.com/)
01:49:35	31218/31218	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2012:55:40%20GMT	https://realestics.temptics.com/services.html	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/services.html	(from https://realestics.temptics.com/)
01:49:36	30427/30427	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2012:55:40%20GMT	https://realestics.temptics.com/service-details.html	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/service-details.html	(from https://realestics.temptics.com/)
01:49:36	35478/35478	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2012:55:40%20GMT	https://realestics.temptics.com/team.html	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/team.html	(from https://realestics.temptics.com/)
01:49:37	30167/30167	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2012:55:40%20GMT	https://realestics.temptics.com/team-details.html	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/team-details.html	(from https://realestics.temptics.com/)
01:49:37	27233/27233	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2012:55:40%20GMT	https://realestics.temptics.com/how-it-works.html	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/how-it-works.html	(from https://realestics.temptics.com/)
01:49:38	29668/29668	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2012:55:40%20GMT	https://realestics.temptics.com/pricing.html	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/pricing.html	(from https://realestics.temptics.com/)
01:49:38	30146/30146	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2012:55:40%20GMT	https://realestics.temptics.com/blog.html	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/blog.html	(from https://realestics.temptics.com/)
01:49:38	38747/38747	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2012:55:40%20GMT	https://realestics.temptics.com/blog-2.html	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/blog-2.html	(from https://realestics.temptics.com/)
01:49:39	41920/41920	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2012:55:40%20GMT	https://realestics.temptics.com/blog-details.html	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/blog-details.html	(from https://realestics.temptics.com/)
01:49:39	30991/30991	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2012:55:40%20GMT	https://realestics.temptics.com/contact.html	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/contact.html	(from https://realestics.temptics.com/)
01:49:40	8003/8003	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Nov%202024%2018:44:54%20GMT	https://realestics.temptics.com/assets/img/city-1.jpg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/city-1.jpg	(from https://realestics.temptics.com/)
01:49:40	91718/91718	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Nov%202024%2015:55:38%20GMT	https://realestics.temptics.com/assets/img/banner-img-1.png	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/banner-img-1.png	(from https://realestics.temptics.com/)
01:49:40	11029/11029	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Nov%202024%2018:44:54%20GMT	https://realestics.temptics.com/assets/img/city-2.jpg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/city-2.jpg	(from https://realestics.temptics.com/)
01:49:40	11362/11362	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Nov%202024%2018:44:54%20GMT	https://realestics.temptics.com/assets/img/city-3.jpg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/city-3.jpg	(from https://realestics.temptics.com/)
01:49:41	9126/9126	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Nov%202024%2018:44:54%20GMT	https://realestics.temptics.com/assets/img/city-4.jpg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/city-4.jpg	(from https://realestics.temptics.com/)
01:49:41	10314/10314	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Nov%202024%2018:44:54%20GMT	https://realestics.temptics.com/assets/img/city-5.jpg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/city-5.jpg	(from https://realestics.temptics.com/)
01:49:41	7636/7636	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Nov%202024%2018:44:54%20GMT	https://realestics.temptics.com/assets/img/city-6.jpg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/city-6.jpg	(from https://realestics.temptics.com/)
01:49:42	8496/8496	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Nov%202024%2018:44:54%20GMT	https://realestics.temptics.com/assets/img/city-7.jpg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/city-7.jpg	(from https://realestics.temptics.com/)
01:49:42	12825/12825	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Nov%202024%2018:44:54%20GMT	https://realestics.temptics.com/assets/img/city-8.jpg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/city-8.jpg	(from https://realestics.temptics.com/)
01:49:43	1283/1283	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Nov%202024%2010:49:32%20GMT	https://realestics.temptics.com/assets/img/cities-vector-1.svg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/cities-vector-1.svg	(from https://realestics.temptics.com/)
01:49:45	270238/270238	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Nov%202024%2012:27:28%20GMT	https://realestics.temptics.com/assets/img/why-choose-img-1.jpg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/why-choose-img-1.jpg	(from https://realestics.temptics.com/)
01:49:47	209220/209220	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Nov%202024%2012:27:28%20GMT	https://realestics.temptics.com/assets/img/why-choose-img-2.jpg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/why-choose-img-2.jpg	(from https://realestics.temptics.com/)
01:49:48	123993/123993	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2012:58:40%20GMT	https://realestics.temptics.com/assets/img/project-6.jpg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/project-6.jpg	(from https://realestics.temptics.com/)
01:49:49	96963/96963	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2012:58:38%20GMT	https://realestics.temptics.com/assets/img/project-5.jpg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/project-5.jpg	(from https://realestics.temptics.com/)
01:49:50	108462/108462	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2012:58:38%20GMT	https://realestics.temptics.com/assets/img/project-2.jpg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/project-2.jpg	(from https://realestics.temptics.com/)
01:49:53	472833/472833	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Nov%202024%2017:28:48%20GMT	https://realestics.temptics.com/assets/img/facility-img.jpg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/facility-img.jpg	(from https://realestics.temptics.com/)
01:49:53	101860/101860	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Nov%202024%2013:29:22%20GMT	https://realestics.temptics.com/assets/img/team-1.jpg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/team-1.jpg	(from https://realestics.temptics.com/)
01:49:55	231/231	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Nov%202024%2012:23:24%20GMT	https://realestics.temptics.com/assets/img/quotation-icon.svg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/quotation-icon.svg	(from https://realestics.temptics.com/)
01:49:55	554587/554587	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Nov%202024%2019:29:42%20GMT	https://realestics.temptics.com/assets/img/testimonial-img.jpg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/testimonial-img.jpg	(from https://realestics.temptics.com/)
01:49:56	95160/95160	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Nov%202024%2013:29:22%20GMT	https://realestics.temptics.com/assets/img/team-2.jpg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/team-2.jpg	(from https://realestics.temptics.com/)
01:49:57	135114/135114	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Nov%202024%2016:00:48%20GMT	https://realestics.temptics.com/assets/img/blog-1.jpg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/blog-1.jpg	(from https://realestics.temptics.com/)
01:49:57	137174/137174	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Nov%202024%2013:29:22%20GMT	https://realestics.temptics.com/assets/img/team-3.jpg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/team-3.jpg	(from https://realestics.temptics.com/)
01:49:59	68610/68610	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2017:12:54%20GMT	https://realestics.temptics.com/assets/img/blog-2.jpg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/blog-2.jpg	(from https://realestics.temptics.com/)
01:49:59	4170/4170	---M--	200	added ('OK')	image/png	date:Mon,%2004%20Nov%202024%2012:35:56%20GMT	https://realestics.temptics.com/assets/img/partner-1.png	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/partner-1.png	(from https://realestics.temptics.com/)
01:49:59	61081/61081	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2017:12:48%20GMT	https://realestics.temptics.com/assets/img/blog-3.jpg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/blog-3.jpg	(from https://realestics.temptics.com/)
01:49:59	3262/3262	---M--	200	added ('OK')	image/png	date:Mon,%2004%20Nov%202024%2012:35:56%20GMT	https://realestics.temptics.com/assets/img/partner-2.png	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/partner-2.png	(from https://realestics.temptics.com/)
01:49:59	3170/3170	---M--	200	added ('OK')	image/png	date:Mon,%2004%20Nov%202024%2012:35:56%20GMT	https://realestics.temptics.com/assets/img/partner-3.png	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/partner-3.png	(from https://realestics.temptics.com/)
01:50:00	3263/3263	---M--	200	added ('OK')	image/png	date:Mon,%2004%20Nov%202024%2012:35:56%20GMT	https://realestics.temptics.com/assets/img/partner-4.png	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/partner-4.png	(from https://realestics.temptics.com/)
01:50:00	2277/2277	---M--	200	added ('OK')	image/png	date:Mon,%2004%20Nov%202024%2012:35:56%20GMT	https://realestics.temptics.com/assets/img/partner-5.png	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/partner-5.png	(from https://realestics.temptics.com/)
01:50:00	3379/3379	---M--	200	added ('OK')	image/png	date:Mon,%2004%20Nov%202024%2012:35:56%20GMT	https://realestics.temptics.com/assets/img/partner-6.png	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/partner-6.png	(from https://realestics.temptics.com/)
01:50:01	7494/7494	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Nov%202024%2019:02:52%20GMT	https://realestics.temptics.com/assets/img/app-ad-qr-code.jpg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/app-ad-qr-code.jpg	(from https://realestics.temptics.com/)
01:50:02	558/558	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2012%20Nov%202024%2019:18:38%20GMT	https://realestics.temptics.com/assets/img/app-ad-img-vector.svg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/app-ad-img-vector.svg	(from https://realestics.temptics.com/)
01:50:02	92347/92347	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Nov%202024%2019:02:24%20GMT	https://realestics.temptics.com/assets/img/app-ad-ss-2.png	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/app-ad-ss-2.png	(from https://realestics.temptics.com/)
01:50:02	55443/55443	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Nov%202024%2019:03:04%20GMT	https://realestics.temptics.com/assets/img/app-ad-ss-1.png	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/app-ad-ss-1.png	(from https://realestics.temptics.com/)
01:50:02	4195/4195	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Nov%202024%2013:08:16%20GMT	https://realestics.temptics.com/assets/img/footer-vector-img-1.png	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/footer-vector-img-1.png	(from https://realestics.temptics.com/)
01:50:02	5328/5328	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Nov%202024%2013:08:16%20GMT	https://realestics.temptics.com/assets/img/footer-vector-img-2.png	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/footer-vector-img-2.png	(from https://realestics.temptics.com/)
01:50:03	80426/80426	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2028%20Oct%202024%2016:39:30%20GMT	https://realestics.temptics.com/assets/vendor/bootstrap/bootstrap.bundle.min.js	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/vendor/bootstrap/bootstrap.bundle.min.js	(from https://realestics.temptics.com/)
01:50:03	29803/29803	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2010%20Oct%202024%2017:02:44%20GMT	https://realestics.temptics.com/assets/vendor/splide/splide.min.js	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/vendor/splide/splide.min.js	(from https://realestics.temptics.com/)
01:50:04	5587/5587	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2010%20Oct%202024%2017:05:42%20GMT	https://realestics.temptics.com/assets/vendor/splide/splide-extension-auto-scroll.min.js	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/vendor/splide/splide-extension-auto-scroll.min.js	(from https://realestics.temptics.com/)
01:50:05	151701/151701	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2010%20Oct%202024%2017:08:26%20GMT	https://realestics.temptics.com/assets/vendor/swiper/swiper-bundle.min.js	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/vendor/swiper/swiper-bundle.min.js	(from https://realestics.temptics.com/)
01:50:05	39654/39654	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2010%20Oct%202024%2017:16:06%20GMT	https://realestics.temptics.com/assets/vendor/slim-select/slimselect.min.js	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/vendor/slim-select/slimselect.min.js	(from https://realestics.temptics.com/)
01:50:06	8155/8155	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2010%20Oct%202024%2017:25:06%20GMT	https://realestics.temptics.com/assets/vendor/animate-wow/wow.min.js	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/vendor/animate-wow/wow.min.js	(from https://realestics.temptics.com/)
01:50:06	11804/11804	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2010%20Oct%202024%2017:19:02%20GMT	https://realestics.temptics.com/assets/vendor/splittype/index.min.js	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/vendor/splittype/index.min.js	(from https://realestics.temptics.com/)
01:50:06	89031/89031	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Oct%202024%2015:06:34%20GMT	https://realestics.temptics.com/assets/vendor/mixitup/mixitup.min.js	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/vendor/mixitup/mixitup.min.js	(from https://realestics.temptics.com/)
01:50:07	30148/30148	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2016%20Oct%202024%2011:14:10%20GMT	https://realestics.temptics.com/assets/vendor/fslightbox/fslightbox.js	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/vendor/fslightbox/fslightbox.js	(from https://realestics.temptics.com/)
01:50:07	13361/13361	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Nov%202024%2011:47:34%20GMT	https://realestics.temptics.com/assets/js/main.js	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/js/main.js	(from https://realestics.temptics.com/)
01:50:08	860/860	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2007%20Nov%202024%2013:29:28%20GMT	https://realestics.temptics.com/assets/js/tab.js	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/js/tab.js	(from https://realestics.temptics.com/)
01:50:09	20400/20400	---M--	200	added ('OK')	font/woff2	date:Mon,%2025%20Nov%202024%2017:22:10%20GMT	https://realestics.temptics.com/assets/icon/flaticon_real_estate.woff2?34348ac07066b372b39dfccd7d07d81e	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/icon/flaticon_real_estateb592.woff2	(from https://realestics.temptics.com/assets/icon/flaticon_real_estate.css)
01:50:09	24824/24824	---M--	200	added ('OK')	font/woff	date:Mon,%2025%20Nov%202024%2017:22:10%20GMT	https://realestics.temptics.com/assets/icon/flaticon_real_estate.woff?34348ac07066b372b39dfccd7d07d81e	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/icon/flaticon_real_estateb592.woff	(from https://realestics.temptics.com/assets/icon/flaticon_real_estate.css)
01:50:09	47540/47540	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2025%20Nov%202024%2017:22:10%20GMT	https://realestics.temptics.com/assets/icon/flaticon_real_estate.eot?34348ac07066b372b39dfccd7d07d81e	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/icon/flaticon_real_estateb592.eot	(from https://realestics.temptics.com/assets/icon/flaticon_real_estate.css)
01:50:09	47324/47324	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2025%20Nov%202024%2017:22:10%20GMT	https://realestics.temptics.com/assets/icon/flaticon_real_estate.ttf?34348ac07066b372b39dfccd7d07d81e	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/icon/flaticon_real_estateb592.ttf	(from https://realestics.temptics.com/assets/icon/flaticon_real_estate.css)
01:50:11	469318/469318	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Nov%202024%2017:22:10%20GMT	https://realestics.temptics.com/assets/icon/flaticon_real_estate.svg?34348ac07066b372b39dfccd7d07d81e	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/icon/flaticon_real_estateb592.svg	(from https://realestics.temptics.com/assets/icon/flaticon_real_estate.css)
01:50:14	328647/328647	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Nov%202024%2010:41:44%20GMT	https://realestics.temptics.com/assets/img/breadcrumb-bg.jpg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/breadcrumb-bg.jpg	(from https://realestics.temptics.com/assets/css/style.css)
01:50:15	160748/160748	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Nov%202024%2012:28:42%20GMT	https://realestics.temptics.com/assets/img/search-filter-img.jpg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/search-filter-img.jpg	(from https://realestics.temptics.com/assets/css/style.css)
01:50:17	84413/84413	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Nov%202024%2015:12:10%20GMT	https://realestics.temptics.com/assets/img/stat-bg-hover.png	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/stat-bg-hover.png	(from https://realestics.temptics.com/assets/css/style.css)
01:50:20	376916/376916	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Nov%202024%2017:52:12%20GMT	https://realestics.temptics.com/assets/img/ad-bg.jpg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/ad-bg.jpg	(from https://realestics.temptics.com/assets/css/style.css)
01:50:23	6772626/6772626	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Nov%202024%2010:49:34%20GMT	https://realestics.temptics.com/assets/img/cities-vector-2.svg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/cities-vector-2.svg	(from https://realestics.temptics.com/)
01:50:28	1855055/1855055	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Nov%202024%2012:36:18%20GMT	https://realestics.temptics.com/assets/img/banner-slide-1.jpg	C:/Users/mo7a/Desktop/machroo3/realEstateRealastics/realestics.temptics.com/assets/img/banner-slide-1.jpg	(from https://realestics.temptics.com/assets/css/style.css)
